task,run_dir,device,display_name,family,method,parameters,resolved_model_name,seed,trainable_parameters,best_epoch,best_val_metric,f1_50,map50,map50_95,precision50,recall50,train_seconds,image_size,shared_backbone,classification_head,roi_attention,train_roi_only,init_source,center_detection_head,class_agnostic_detection,count_aware_bias,count_aware_max,count_aware_min,count_aware_multiplier,count_aware_topk,decoder_branching,decoupled_decoder,dense_count_residual,density_count_head,detection_classes,highres_detection,roi_class_weight_power,roi_focal_gamma,roi_global_context,roi_quality_background_count,roi_quality_inference_power,roi_quality_jitter_count,roi_quality_loss_weight,segmentation_box_refine,segmentation_box_refine_blend,segmentation_box_refine_expansion,segmentation_box_refine_min_pixels,segmentation_box_refine_threshold,segmentation_support_power,segmentation_support_threshold,task_aligned_detection,train_image_sampling_power,train_tile_anchor_class_power,train_tile_max_scale,train_tile_min_scale,train_tile_min_visibility,train_tile_prob,model_name,source_checkpoint,teacher_classification_loss_weight,teacher_count_loss_weight,teacher_detection_loss_weight,teacher_dir,teacher_segmentation_loss_weight,adapter_bottleneck,adapter_fusion,adapter_lr,encoder_lr,freeze_encoder_epochs,head_lr,balancer_lr,loss_balancer,uw_log_var_classification,uw_log_var_counting,uw_log_var_detection,uw_log_var_segmentation,uw_weight_classification,uw_weight_counting,uw_weight_detection,uw_weight_segmentation,dice,dice_foreground,loss,miou,miou_foreground,pixel_accuracy,linear_probe,bias,mae,mape,r2,rmse,accuracy,balanced_accuracy,macro_f1,weighted_f1
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_184154_berrymtl_roi_attention_seed42,cuda,BerryMTL-ROI-Attention (ours),Unified multitask ROI attention,berrymtl_roi_attention,29014157,timm_fpn_roi_attention:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29014157,29,0.6224817548069205,,,,,,1652.0562599999976,512.0,True,mask-attended ROI head,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3679991883116882,10.702617694805195,39.02567791250774,0.9313746780428037,15.47441845566222,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_190948_berrymtl_roi_attention_ft_seed42,cuda,BerryMTL-ROI-Attention FT (ours),Unified multitask ROI attention,berrymtl_roi_attention_ft,29014157,timm_fpn_roi_attention:convnextv2_tiny.fcmae_ft_in22k_in1k,42,174726,6,0.634487348215383,,,,,,722.0712658999983,512.0,True,mask-attended ROI head,True,True,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_183037_berrymtl_unified_seed42\best.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5539772727272725,16.5275974025974,58.98048471421872,0.8126001282790566,25.5715341417051,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_192212_berrymtl_centerdet_seed42,cuda,BerryMTL-CenterDet (ours),Unified multitask anchor-free detection,berrymtl_centerdet,29330136,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29330136,21,0.5862522268110845,,,,,,1540.3589402999933,512.0,True,mask-attended ROI head,True,,,True,False,12.0,300.0,20.0,1.25,False,shared,False,False,True,5.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.213474025974026,15.658685064935066,50.682320791017375,0.8389026427853006,23.70916981398633,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_194814_berrymtl_centerdet_plus_seed42,cuda,BerryMTL-CenterDet+Contrastive (ours),Unified multitask anchor-free detection,berrymtl_centerdet_plus,29330136,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29330136,3,0.6111660813661641,,,,,,513.2083963000041,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_192212_berrymtl_centerdet_seed42\best.pt,True,False,12.0,260.0,20.0,1.25,False,shared,False,False,True,5.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44368912337662336,11.467633928571429,36.371702213534114,0.9092688104837343,17.793051739590414,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42,cuda,BerryMTL-AgnosticCenter+ROI (ours),Unified multitask anchor-free detection,berrymtl_centerdet_agnostic,29329620,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29329620,11,0.6086715235805691,,,,,,965.5066691999964,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_194814_berrymtl_centerdet_plus_seed42\best.pt,True,True,12.0,260.0,20.0,1.25,False,shared,False,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9565746753246753,10.646103896103897,32.35045349006572,0.9246974292838254,16.20977701310947,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42,cuda,BerryMTL-AgnosticCenter+ROI TileTrain (ours),Unified multitask anchor-free detection,berrymtl_centerdet_tiletrain,29329620,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29329620,25,0.6247168444515901,,,,,,1182.775414299991,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42\best.pt,True,True,12.0,300.0,20.0,1.25,False,shared,False,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.68,0.38,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4748376623376624,9.61820211038961,28.463706209299644,0.935679066844489,14.98125883550996,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42,cuda,BerryMTL-DecoupledCenterDet (ours),Unified multitask anchor-free detection,berrymtl_centerdet_decoupled,30535253,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,30535253,4,0.5715025271441878,,,,,,602.4027359000029,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42\best.pt,True,True,12.0,300.0,20.0,1.25,False,det_cls_vs_seg_count,True,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.113598315746753,36.14261617288961,60.37855678204159,-0.19856846150530716,64.67010441454212,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42,cuda,BerryMTL-DecoupledCenterDet+ResidualCount (ours),Unified multitask anchor-free detection,berrymtl_centerdet_decoupled_residual,30535253,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,30535253,7,0.6268743912879188,,,,,,751.0537027999962,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42\best.pt,True,True,12.0,300.0,20.0,1.25,False,det_cls_vs_seg_count,True,True,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.536323051948052,10.090300324675324,29.582181387161494,0.9294263090887374,15.6925512189101,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_205702_berrymtl_centerdet_shared_matched_seed42,cuda,BerryMTL-SharedCenterDet Matched (ours),Unified multitask anchor-free detection,berrymtl_centerdet_shared_matched,29329620,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29329620,8,0.6355201945438845,,,,,,799.913954100004,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42\best.pt,True,True,12.0,300.0,20.0,1.25,False,shared,False,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05154220779220779,10.4825487012987,35.39577205439323,0.9183869253606229,16.875319693189876,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_211044_berrymtl_centerdet_aligned_highres_seed42,cuda,BerryMTL-AlignedHighResCenterDet (ours),Unified multitask anchor-free detection,berrymtl_centerdet_aligned_highres,31582358,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,31582358,14,0.604853923229341,,,,,,1093.9687575000135,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42\best.pt,True,True,12.0,350.0,20.0,1.25,False,det_cls_vs_seg_count,True,True,True,1.0,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,True,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6374797077922079,10.061789772727273,30.117317369763917,0.927962778366386,15.854429402694196,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42,cuda,BerryMTL-HighResCenterDet+ResidualCount (ours),Unified multitask anchor-free detection,berrymtl_centerdet_highres_residual,30991253,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,30991253,2,0.6065453553144714,,,,,,500.71352670001215,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_204408_berrymtl_centerdet_decoupled_residual_seed42\best.pt,True,True,12.0,350.0,20.0,1.25,False,det_cls_vs_seg_count,True,True,True,1.0,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7282873376623376,10.836241883116884,36.274040027318684,0.9205906305949757,16.645928042732102,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42,cuda,BerryMTL-HiTile-QualityDet (ours),Unified multitask anchor-free detection,berrymtl_centerdet_hitile_quality,31582358,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,31582358,27,0.6649345382565184,,,,,,1175.251629700011,768.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42\best.pt,True,True,12.0,110.0,18.0,1.6,True,det_cls_vs_seg_count,True,True,True,1.0,True,1.0,0.0,True,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.35,0.035,True,0.0,0.0,0.58,0.3,0.2,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2601207386363635,9.18453226461039,26.665635544397453,0.939711272199842,14.504080419069627,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260704_215800_berrymtl_teacher_aligned_det_seed42,cuda,BerryMTL-TeacherAlignedDet (ours),Unified multitask anchor-free detection,berrymtl_teacher_aligned_det,31582358,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,31582358,8,0.6822980950110071,,,,,,622.5741382999986,768.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_213802_berrymtl_centerdet_hitile_quality_seed42\best.pt,True,True,12.0,110.0,18.0,1.6,True,det_cls_vs_seg_count,True,True,True,1.0,True,1.18,1.35,True,8.0,0.45,2.0,0.28,True,0.25,0.08,6.0,0.25,0.35,0.035,True,0.55,0.75,0.58,0.3,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3718800730519485,9.935597605519481,27.612757214583176,0.9271094692137778,15.948053932314883,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260705_130302_berrymtl_specialist_guided_distill_seed42,cuda,BerryMTL-SpecialistGuidedDistill (ours),Specialist-guided unified distillation,berrymtl_specialist_guided_distill,31582358,,42,31582358,5,0.6799774714154981,,,,,,1114.9320621999796,768.0,,,,,,,True,,,,,,,True,True,,1.0,True,,,True,,,,,,,,,,,,True,,,,,,,convnextv2_tiny.fcmae_ft_in22k_in1k,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_215800_berrymtl_teacher_aligned_det_seed42\best.pt,0.25,0.0,0.18,.\outputs\fresh_benchmark_514\07_cross_task_analysis\specialist_teachers\best_individual_514,0.1,,,,,,,,,,,,,,,,,,,,,,,,-1.363687094155844,9.272372159090908,27.72236158396588,0.9338425286923927,15.193631459728042,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260705_134300_berrymtl_specialist_adapter_fusion_seed42,cuda,BerryMTL-SpecialistAdapterFusion (ours),Specialist-initialized adapter fusion,berrymtl_specialist_adapter_fusion,31727178,,42,31727178,2,0.6816990110632285,,,,,,1301.4883641999913,768.0,,,,,,,True,,,,,,,True,True,,1.0,True,,,True,,,,,,,,,,,,True,,,,,,,convnextv2_tiny.fcmae_ft_in22k_in1k,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_215800_berrymtl_teacher_aligned_det_seed42\best.pt,0.2,0.0,0.1,.\outputs\fresh_benchmark_514\07_cross_task_analysis\specialist_teachers\best_individual_514,0.06,48.0,True,0.00016,4e-06,4.0,3e-05,,,,,,,,,,,,,,,,,,-0.5780489042207793,9.475370332792208,28.518412279593086,0.9337762749966494,15.20123742106245,,,,
counting,.\outputs\fresh_benchmark_514\05_counting\runs\20260705_142348_berrymtl_specialist_adapter_fusion_uncertainty_seed42,cuda,BerryMTL-SpecialistAdapterFusion-UW (ours),Specialist adapter fusion + uncertainty weighting,berrymtl_specialist_adapter_fusion_uncertainty,31727178,,42,31727178,4,0.6832769943281684,,,,,,1375.1890083999897,768.0,,,,,,,True,,,,,,,True,True,,1.0,True,,,True,,,,,,,,,,,,True,,,,,,,convnextv2_tiny.fcmae_ft_in22k_in1k,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_215800_berrymtl_teacher_aligned_det_seed42\best.pt,0.2,0.0,0.1,.\outputs\fresh_benchmark_514\07_cross_task_analysis\specialist_teachers\best_individual_514,0.06,48.0,True,0.00016,4e-06,4.0,3e-05,8e-05,uncertainty,-0.11687372624874115,-0.1170836091041565,0.10420405864715576,-0.11660267412662506,1.123977541923523,1.124213457107544,0.9010413885116577,1.1236728429794312,,,,,,,,-0.3483157467532468,9.461140422077921,28.612889363126552,0.9341070053169733,15.163231382724327,,,,
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_140640_resnet50_seed42,cuda,ResNet-50,Classic CNN,resnet50,23518277,resnet50.a1_in1k,42,23518277,4,0.7215376868601598,,,,,,250.18318349999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4166894582763171,,,,False,,,,,,0.9223585912486659,0.7128561111332486,0.7254474104155516,0.9217972933021128
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_141053_resnet50_balanced_seed42,cuda,ResNet-50 Balanced,Class-balanced CNN,resnet50_balanced,23518277,resnet50.a1_in1k,42,23518277,11,0.684551559819505,,,,,,369.7844599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7946239783644294,,,,False,,,,,,0.8700640341515475,0.6945208951549533,0.6519149180947251,0.8837256488010897
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_141706_efficientnetv2_s_seed42,cuda,EfficientNetV2-S,Advanced scaling,efficientnetv2_s,20183893,tf_efficientnetv2_s.in21k_ft_in1k,42,20183893,2,0.7231314372858888,,,,,,420.74723340000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4551071765392287,,,,False,,,,,,0.9050160085378869,0.6771482590749627,0.6792858161633963,0.9068821407815203
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_142410_convnextv2_tiny_seed42,cuda,ConvNeXtV2-T,Modern CNN,convnextv2_tiny,27870341,convnextv2_tiny.fcmae_ft_in22k_in1k,42,27870341,17,0.7246155962188602,,,,,,723.3656415999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46916318098788834,,,,False,,,,,,0.9186232657417289,0.6695924494384706,0.6834468541084885,0.9147173205042385
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_143616_mobilenetv3_large_seed42,cuda,MobileNetV3-Large,Mobile optimized,mobilenetv3_large,4208437,mobilenetv3_large_100.ra_in1k,42,4208437,3,0.7103470191099399,,,,,,231.40590669999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46203177095477327,,,,False,,,,,,0.9202241195304163,0.6842631815173885,0.7008207253317594,0.9156890716712597
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_144010_efficientnet_b4_seed42,cuda,EfficientNet-B4,Compound scaling,efficientnet_b4,17557581,tf_efficientnet_b4.ns_jft_in1k,42,17557581,3,0.6868442708960995,,,,,,454.8713463999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4358301205657971,,,,False,,,,,,0.9175560298826041,0.6735881369778965,0.694317204923933,0.9151704876793051
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_144749_vit_base_patch16_224_seed42,cuda,ViT-Base/16,Vanilla Transformer,vit_base_patch16_224,85802501,vit_base_patch16_224.augreg2_in21k_ft_in1k,42,85802501,19,0.7051261856411214,,,,,,637.5747542999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41807190569767705,,,,False,,,,,,0.9212913553895411,0.682382282577887,0.7024242446273631,0.9169099201559601
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_145830_swin_tiny_seed42,cuda,Swin-T,Hierarchical Transformer,swin_tiny,27523199,swin_tiny_patch4_window7_224.ms_in1k,42,27523199,14,0.7354939680665943,,,,,,551.1117522999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41291868686676025,,,,False,,,,,,0.9194236926360726,0.7177100068613498,0.71758948104799,0.91790620784439
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_150744_deit3_small_seed42,cuda,DeiT-III-S,Data-efficient Transformer,deit3_small,21676421,deit3_small_patch16_224.fb_in22k_ft_in1k,42,21676421,16,0.7215634264656016,,,,,,399.39768860000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415315285818045,,,,False,,,,,,0.9186232657417289,0.6644718187359357,0.6869800409570472,0.91521047710847
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_151426_maxvit_tiny_seed42,cuda,MaxViT-T,Hybrid CNN-Transformer,maxvit_tiny,30406093,maxvit_tiny_tf_224.in1k,42,30406093,9,0.7288460075344406,,,,,,932.2256900000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43426857330501395,,,,False,,,,,,0.9103521878335112,0.6875045316043871,0.6960157459268638,0.9119540972487045
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260703_153002_dinov2_vitb14_linear_seed42,cuda,DINOv2 ViT-B/14 + Linear,Self-supervised transfer,dinov2_vitb14_linear,86583557,vit_base_patch14_dinov2.lvd142m,42,3845,7,0.572902173165853,,,,,,888.1706841000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6123416878943001,,,,True,,,,,,0.8377801494130203,0.5046785887597142,0.5397958146465702,0.8258503112811418
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_183037_berrymtl_unified_seed42,cuda,BerryMTL-ConvNeXtV2 (ours),Unified multitask dense prediction,berrymtl_unified,28839431,timm_fpn_multitask:convnextv2_tiny.fcmae_ft_in22k_in1k,42,28839431,6,0.4028481373780333,,,,,,655.1511135999899,512.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8121664887940235,0.5609799821196406,0.5696702205275108,0.8168656166227453
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_184154_berrymtl_roi_attention_seed42,cuda,BerryMTL-ROI-Attention (ours),Unified multitask ROI attention,berrymtl_roi_attention,29014157,timm_fpn_roi_attention:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29014157,29,0.6224817548069205,,,,,,1652.0562599999976,512.0,True,mask-attended ROI head,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8948772678762006,0.633312306000247,0.652170936095216,0.8922230933135766
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_190948_berrymtl_roi_attention_ft_seed42,cuda,BerryMTL-ROI-Attention FT (ours),Unified multitask ROI attention,berrymtl_roi_attention_ft,29014157,timm_fpn_roi_attention:convnextv2_tiny.fcmae_ft_in22k_in1k,42,174726,6,0.634487348215383,,,,,,722.0712658999983,512.0,True,mask-attended ROI head,True,True,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_183037_berrymtl_unified_seed42\best.pt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869530416221985,0.6760291085826451,0.6551455438662261,0.8749128314021489
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_192212_berrymtl_centerdet_seed42,cuda,BerryMTL-CenterDet (ours),Unified multitask anchor-free detection,berrymtl_centerdet,29330136,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29330136,21,0.5862522268110845,,,,,,1540.3589402999933,512.0,True,mask-attended ROI head,True,,,True,False,12.0,300.0,20.0,1.25,False,shared,False,False,True,5.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8770010672358591,0.6606315123493893,0.6546465378447044,0.8810831873076722
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_194814_berrymtl_centerdet_plus_seed42,cuda,BerryMTL-CenterDet+Contrastive (ours),Unified multitask anchor-free detection,berrymtl_centerdet_plus,29330136,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29330136,3,0.6111660813661641,,,,,,513.2083963000041,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_192212_berrymtl_centerdet_seed42\best.pt,True,False,12.0,260.0,20.0,1.25,False,shared,False,False,True,5.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8788687299893276,0.6735633154053755,0.6613205368001316,0.8853866074624714
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42,cuda,BerryMTL-AgnosticCenter+ROI (ours),Unified multitask anchor-free detection,berrymtl_centerdet_agnostic,29329620,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29329620,11,0.6086715235805691,,,,,,965.5066691999964,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_194814_berrymtl_centerdet_plus_seed42\best.pt,True,True,12.0,260.0,20.0,1.25,False,shared,False,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878068303094984,0.6708769419850172,0.663938208873277,0.8849813463149463
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42,cuda,BerryMTL-AgnosticCenter+ROI TileTrain (ours),Unified multitask anchor-free detection,berrymtl_centerdet_tiletrain,29329620,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,29329620,25,0.6247168444515901,,,,,,1182.775414299991,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42\best.pt,True,True,12.0,300.0,20.0,1.25,False,shared,False,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.68,0.38,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8850053361792957,0.6317179248154312,0.6392761145577774,0.8846242337445248
classification,.\outputs\fresh_benchmark_514\06_classification\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42,cuda,BerryMTL-DecoupledCenterDet (ours),Unified multitask anchor-free detection,berrymtl_centerdet_decoupled,30535253,timm_fpn_centernet:convnextv2_tiny.fcmae_ft_in22k_in1k,42,30535253,4,0.5715025271441878,,,,,,602.4027359000029,512.0,True,mask-attended ROI head,True,,.\outputs\fresh_benchmark_514\07_cross_task_analysis\ours\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42\best.pt,True,True,12.0,300.0,20.0,1.25,False,det_cls_vs_seg_count,True,False,True,1.0,False,1.0,0.0,False,0.0,0.0,0.0,0.0,False,0.3,0.1,6.0,0.3,0.0,0.0,False,0.0,0.0,0.72,0.42,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8748665955176094,0.6388508738246,0.6367949159437214,0.878792070610658
